MolLogP,MolWt,NumRotableBonds,TPSA,AromaticProportion
1.0414999999999999,281.35200000000003,3,83.47,0.0
0.3029,196.206,0,75.27,0.0
3.120800000000002,112.21600000000001,0,0.0,0.0
2.0915999999999997,128.215,0,20.23,0.0
1.0831,224.25999999999996,0,75.27,0.0
1.9505000000000001,70.135,0,0.0,0.0
1.7265,68.11900000000001,0,0.0,0.0
-0.08720000000000011,182.179,0,75.27,0.0
-0.8674000000000002,154.125,0,75.27,0.0
2.3705,198.30999999999992,1,32.34,0.0
6.317080000000003,434.29400000000015,6,59.32000000000001,0.41379310344827586
6.543980000000005,449.8560000000001,6,59.32000000000001,0.3870967741935484
6.177980000000004,416.30400000000014,6,59.32000000000001,0.42857142857142855
-0.6479000000000001,111.104,0,71.77000000000001,0.75
4.221000000000004,337.4630000000001,0,46.260000000000005,0.2
1.6838000000000002,248.307,2,86.18,0.7058823529411765
5.929000000000003,320.04600000000005,3,0.0,0.6666666666666666
6.187900000000003,318.0300000000001,2,0.0,0.6666666666666666
6.495500000000002,354.491,2,0.0,0.631578947368421
3.3668000000000022,138.254,0,0.0,0.0
6.694400000000005,314.5220000000001,12,17.07,0.0
6.490180000000005,505.20600000000024,6,59.32000000000001,0.42857142857142855
3.695900000000003,330.4680000000001,2,54.370000000000005,0.0
4.266700000000004,372.5050000000002,3,60.440000000000005,0.0
3.8659000000000017,300.314,4,76.66,0.5454545454545454
1.8957000000000002,392.4670000000002,2,94.83,0.0
2.466500000000001,434.5040000000003,3,100.9,0.0
2.401700000000001,152.237,0,17.07,0.0
6.433000000000007,390.5640000000003,14,52.60000000000001,0.21428571428571427
3.878200000000003,393.85400000000016,8,55.84,0.2608695652173913
3.878200000000003,393.85400000000016,8,55.84,0.2608695652173913
4.277400000000004,270.225,4,20.310000000000002,0.0
3.153800000000002,284.74600000000004,1,32.67,0.6
3.5847200000000026,304.35200000000003,7,53.47,0.3157894736842105
3.586000000000002,168.195,0,13.14,1.0
4.054500000000002,184.263,0,0.0,1.0
1.7337,173.83499999999998,0,0.0,0.0
2.603200000000001,130.231,6,9.23,0.0
4.7938000000000045,314.46600000000007,15,52.60000000000001,0.0
3.600400000000003,278.348,8,52.60000000000001,0.3
3.144300000000002,297.656,5,70.83000000000001,0.35294117647058826
1.4215,84.93299999999999,0,0.0,0.0
3.9954000000000023,269.127,2,40.46,0.7058823529411765
5.599500000000002,370.49,2,20.23,0.6
4.481400000000002,380.913,0,12.53,0.0
4.604600000000004,266.34,3,40.46,0.6
7.725599999999999,474.64,1,0.0,0.0
1.0428000000000002,74.123,2,9.23,0.0
2.04,222.23999999999995,4,52.60000000000001,0.375
1.7593999999999999,90.191,2,0.0,0.0
2.4076000000000004,122.258,3,0.0,0.0
4.828600000000005,268.356,4,40.46,0.6
3.581000000000002,286.331,4,50.800000000000004,0.5714285714285714
3.5801000000000016,310.687,2,58.2,0.5714285714285714
3.247300000000002,764.9499999999999,7,182.82999999999998,0.0
2.2181000000000015,780.9490000000001,7,203.05999999999997,0.0
5.160800000000005,334.45600000000024,12,52.60000000000001,0.25
1.8139,267.835,0,0.0,0.0
6.433000000000008,390.5640000000002,14,52.60000000000001,0.21428571428571427
1.8197999999999999,102.17699999999999,2,9.23,0.0
2.5364000000000004,118.24499999999999,2,0.0,0.0
2.3950000000000005,299.6909999999999,8,65.07000000000001,0.0
2.8699000000000012,338.79500000000013,2,80.37,0.4782608695652174
1.9576,211.26099999999994,1,46.61,0.0
1.89922,209.29299999999998,4,49.25000000000001,0.4
0.23670000000000002,76.095,2,18.46,0.0
1.2597999999999998,194.18599999999995,2,52.60000000000001,0.42857142857142855
0.9792,62.137,0,0.0,0.0
1.6274,94.20400000000001,1,0.0,0.0
2.9502000000000006,322.243,5,115.54000000000002,0.2727272727272727
2.7221000000000024,240.21499999999995,4,106.51000000000002,0.35294117647058826
-3.8346000000000005,180.156,0,121.38000000000001,0.0
2.539600000000001,118.24499999999999,4,0.0,0.0
6.721200000000008,390.56400000000036,16,52.60000000000001,0.21428571428571427
5.508800000000006,414.63000000000017,0,38.69,0.0
1.4502,223.22799999999995,2,56.790000000000006,0.375
2.9067000000000016,239.318,3,20.310000000000002,0.6666666666666666
3.478900000000002,170.211,2,9.23,0.9230769230769231
3.430200000000002,169.227,2,12.03,0.9230769230769231
3.277400000000002,168.239,2,0.0,0.9230769230769231
1.823,102.17699999999999,4,9.23,0.0
3.6212000000000026,296.5520000000001,4,6.48,0.0
3.7702000000000027,274.413,9,18.46,0.0
2.5801000000000007,299.28800000000007,5,55.84,0.3157894736842105
3.0869000000000018,233.09799999999998,1,32.34,0.42857142857142855
3.308900000000002,136.238,1,0.0,0.0
1.5170200000000003,198.134,2,106.51000000000002,0.42857142857142855
1.5758999999999999,180.20699999999997,3,64.35,0.46153846153846156
-2.2130999999999985,254.24599999999995,3,102.28,0.5
8.048000000000007,282.5559999999999,17,0.0,0.0
4.481400000000002,380.913,0,12.53,0.0
3.959100000000003,290.447,0,37.3,0.0
4.483900000000005,306.51500000000004,0,20.23,0.0
3.9444000000000026,266.34,0,37.3,0.5
3.7375000000000025,268.356,0,37.3,0.3
2.2155000000000005,288.255,1,107.22000000000001,0.5714285714285714
-2.3071999999999995,122.11999999999999,3,80.92,0.0
3.6092000000000026,272.388,0,40.46,0.3
2.4237,148.205,3,9.23,0.5454545454545454
2.5800000000000005,288.387,0,60.69,0.2857142857142857
3.817400000000003,270.372,0,37.3,0.3
3.9242000000000035,333.266,6,89.51999999999998,0.2608695652173913
1.0262,30.07,0,0.0,0.0
0.9360999999999999,62.137,0,0.0,0.0
-0.0014000000000000123,46.069,0,20.23,0.0
3.6126000000000023,296.41,0,40.46,0.2727272727272727
2.6579000000000006,225.313,4,38.33,0.4
5.005300000000004,384.4870000000002,12,36.92,0.0
1.85272,209.29299999999998,5,57.78,0.4
3.8826000000000027,312.45300000000003,0,37.3,0.0
2.0576,286.34900000000005,4,61.830000000000005,0.3157894736842105
2.0576,286.34900000000005,4,61.830000000000005,0.3157894736842105
1.3424,258.324,3,82.28,0.5625
0.5694,88.106,1,26.3,0.0
1.8633,150.177,2,26.3,0.5454545454545454
2.1298000000000004,144.21399999999997,5,26.3,0.0
2.2629,176.215,3,26.3,0.46153846153846156
3.6902000000000026,200.32199999999997,9,26.3,0.0
0.17930000000000001,74.07900000000001,2,26.3,0.0
2.5199000000000007,158.24099999999999,6,26.3,0.0
2.1298000000000004,144.21399999999997,5,26.3,0.0
3.3001000000000023,186.295,8,26.3,0.0
2.910000000000001,172.26799999999997,7,26.3,0.0
1.7397,130.18699999999998,4,26.3,0.0
0.9595,102.133,2,26.3,0.0
1.4329,88.14999999999999,3,9.23,0.0
1.1664,72.10700000000001,2,9.23,0.0
2.2490000000000006,106.16799999999996,1,0.0,0.75
2.976700000000002,112.21600000000001,1,0.0,0.0
0.8022,28.053999999999995,0,0.0,0.0
1.4455,165.19199999999998,2,52.32,0.5
1.5689,166.176,2,46.53,0.5
0.24939999999999998,26.037999999999997,0,0.0,0.0
6.372000000000007,376.49600000000004,9,27.69,0.6428571428571429
2.669100000000001,244.294,4,44.12,0.6111111111111112
1.338599999999999,588.5620000000001,5,160.83,0.2857142857142857
2.7441000000000013,154.253,0,9.23,0.0
2.1293,164.204,3,29.46,0.5
4.0676000000000005,331.202,3,46.010000000000005,0.8181818181818182
2.840320000000001,201.22500000000002,2,42.24,0.7333333333333333
2.7993200000000007,277.238,5,70.83000000000001,0.35294117647058826
3.2604000000000024,253.367,6,29.540000000000003,0.35294117647058826
3.6038000000000023,301.34200000000004,7,56.790000000000006,0.5454545454545454
5.268980000000004,349.43000000000006,5,59.32000000000001,0.46153846153846156
3.1003000000000016,308.36100000000005,7,44.760000000000005,0.3333333333333333
3.6130200000000023,278.335,5,27.69,0.375
1.7801,164.208,1,32.34,0.5
0.7357999999999993,306.276,5,81.64999999999999,0.7272727272727273
6.627980000000005,451.46900000000005,9,68.55000000000001,0.5454545454545454
-0.5088000000000001,129.09399999999997,0,71.77,0.6666666666666666
1.8737,380.45600000000013,2,94.83,0.0
1.8436999999999997,410.4570000000002,2,94.83,0.0
5.340800000000003,421.7340000000001,6,89.51999999999998,0.42857142857142855
2.7989000000000006,232.20499999999996,1,32.34,0.375
4.487200000000002,202.25599999999997,0,0.0,1.0
3.2578000000000014,166.22299999999998,0,0.0,0.9230769230769231
1.8256999999999999,96.10399999999998,0,0.0,0.8571428571428571
2.923300000000001,376.46800000000013,1,74.6,0.0
2.7989000000000006,232.20499999999996,1,32.34,0.375
4.738100000000002,329.32099999999997,2,22.0,0.75
3.514400000000002,312.118,2,20.310000000000002,0.3157894736842105
2.492400000000001,301.296,4,50.94,0.7727272727272727
7.395680000000005,502.9200000000002,8,71.35,0.5142857142857142
1.6262,221.26,3,53.93,0.375
0.8516999999999999,257.27299999999997,6,55.84,0.0
-3.2197999999999998,180.156,2,110.38000000000001,0.0
1.2795999999999998,68.07499999999999,0,13.14,1.0
1.0920999999999998,96.08499999999998,1,30.21,0.7142857142857143
1.5528,262.261,1,75.99000000000001,0.0
3.141800000000001,372.80800000000016,6,91.67999999999999,0.6153846153846154
-3.2214000000000005,180.156,1,110.38000000000001,0.0
1.771,217.268,2,46.17,0.375
-1.6681000000000001,92.09400000000001,2,60.69,0.0
0.044299999999999784,218.20499999999998,5,78.9,0.0
2.8103000000000007,352.7700000000001,3,71.06,0.25
1.4008,124.13899999999997,1,29.46,0.6666666666666666
-0.7716000000000003,151.129,0,100.44999999999999,0.8181818181818182
2.5084999999999997,197.381,0,0.0,0.0
1.3295999999999997,300.266,0,107.22000000000001,0.2727272727272727
5.2415,373.3209999999999,0,0.0,0.0
2.976700000000002,100.205,4,0.0,0.0
4.7574,260.762,1,0.0,0.0
3.7268,236.74,0,0.0,0.0
10.388599999999993,366.7180000000002,23,0.0,0.0
6.487600000000007,226.44799999999992,13,0.0,0.0
3.5371200000000025,162.27599999999998,0,0.0,0.5
2.5866000000000007,86.178,3,0.0,0.0
4.785200000000005,270.372,5,40.46,0.6
3.809400000000003,162.276,5,0.0,0.5
-1.1742,100.077,0,58.2,0.0
3.1256000000000013,184.242,3,24.06,0.8571428571428571
2.4536000000000007,214.264,3,40.46,0.75
-0.35129999999999945,297.745,1,118.35999999999999,0.35294117647058826
1.7815999999999996,362.4660000000002,2,94.83,0.0
2.3524000000000003,404.5030000000002,3,100.90000000000002,0.0
3.995,354.8749999999999,0,20.23,0.0
3.8384000000000027,330.4680000000001,1,54.37,0.0
-0.35380000000000006,136.114,0,74.43,0.9
2.1753,118.17899999999997,0,0.0,0.6666666666666666
2.0834,365.84200000000004,3,92.5,0.5
1.5629,118.13899999999998,0,28.68,1.0
2.1678999999999995,117.15099999999997,0,15.79,1.0
1.6545999999999998,119.16699999999999,0,12.03,0.6666666666666666
-1.8566000000000003,268.22900000000004,2,133.75,0.47368421052631576
2.2912,204.01000000000002,0,0.0,0.8571428571428571
1.4413,155.966,0,0.0,0.0
4.494100000000002,413.0,4,27.69,0.375
1.0512000000000001,141.939,0,0.0,0.0
2.4730799999999995,370.91499999999996,0,44.019999999999996,0.5454545454545454
2.1914999999999996,243.74200000000002,5,53.940000000000005,0.375
3.1887000000000016,313.747,7,58.4,0.2777777777777778
1.2055,116.15999999999998,2,26.3,0.0
0.8154,102.13299999999998,3,26.3,0.0
2.8851000000000013,134.22199999999998,2,0.0,0.6
0.37720000000000026,185.22699999999998,2,61.440000000000005,0.0
1.41762,231.25500000000002,4,67.16,0.6470588235294118
3.8896000000000033,345.4010000000002,8,56.790000000000006,0.2727272727272727
-0.3593,151.129,0,100.71000000000001,0.8181818181818182
-0.3149000000000001,137.14200000000002,1,68.01,0.6
1.5956000000000001,130.18699999999998,3,26.3,0.0
1.2055,116.15999999999998,4,26.3,0.0
2.3218000000000005,138.20999999999998,0,17.07,0.0
2.528200000000001,193.24599999999998,2,38.33,0.42857142857142855
4.252800000000004,309.36600000000004,8,89.51999999999998,0.2727272727272727
0.9579,102.133,1,26.3,0.0
0.5678,88.106,2,26.3,0.0
2.8100000000000014,120.19499999999995,1,0.0,0.6666666666666666
2.903500000000001,206.289,2,32.34,0.4
2.2348,129.16199999999998,0,12.89,1.0
2.6670000000000007,279.34,2,70.67,0.3
2.966800000000001,322.36400000000003,5,57.690000000000005,0.5
4.6182,490.6390000000001,0,17.07,0.0
2.8648200000000017,260.24499999999995,2,61.81,0.6842105263157895
-5.397199999999993,342.297,4,189.52999999999997,0.0
-2.5823000000000005,150.13,0,90.15,0.0
1.5305,234.29899999999995,1,54.86,0.35294117647058826
2.6698000000000013,154.253,4,20.23,0.0
3.644400000000001,290.832,0,0.0,0.0
3.0185000000000013,249.09699999999998,2,41.57,0.4
3.101300000000001,321.163,1,61.690000000000005,0.5714285714285714
4.195500000000004,404.54700000000025,6,72.83,0.0
2.1218000000000004,330.3640000000001,9,71.06,0.0
0.5027,160.16899999999998,4,52.60000000000001,0.0
-5.397199999999993,342.297,4,189.52999999999997,0.0
-3.5854000000000004,182.172,5,121.38000000000001,0.0
1.9222,127.574,0,26.02,0.75
3.102500000000001,191.45499999999998,0,0.0,0.75
2.9446000000000003,238.45499999999998,0,0.0,0.75
2.2482000000000006,157.55599999999998,1,43.14,0.6
2.972200000000001,295.298,3,84.07999999999998,0.6818181818181818
2.6320000000000006,329.3800000000001,8,65.07000000000001,0.0
0.8497999999999999,196.20199999999997,2,44.760000000000005,0.0
5.279700000000005,340.5070000000001,1,34.14,0.0
3.3381000000000016,298.367,4,42.43000000000001,0.7142857142857143
2.52334,310.297,3,75.27000000000001,0.3
4.575300000000004,384.5160000000002,2,60.440000000000005,0.0
2.0119000000000002,172.18299999999996,0,34.14,0.46153846153846156
2.439500000000001,156.269,1,20.23,0.0
2.6477000000000013,154.253,1,17.07,0.0
0.9834000000000005,218.25299999999996,6,104.63999999999999,0.0
2.585,167.25799999999998,0,12.89,0.9
1.8443399999999999,279.336,5,55.84,0.3
0.6361,16.043,0,0.0,0.0
-0.3915,32.042,0,20.23,0.0
3.0025400000000015,250.30100000000002,1,34.89,0.8421052631578947
0.5009999999999999,198.22199999999998,2,66.48,0.0
1.4359999999999997,261.064,1,57.14,0.6875
0.5302000000000002,241.24299999999994,6,91.00999999999999,0.35294117647058826
5.062000000000006,310.47800000000007,10,35.53,0.0
1.8621999999999999,271.39,8,71.96000000000001,0.3333333333333333
2.5478000000000005,216.19199999999995,1,52.58,0.8125
5.205900000000002,345.6529999999999,4,18.46,0.5714285714285714
0.1792999999999999,74.07900000000001,0,26.3,0.0
0.34539999999999993,86.09,1,26.3,0.0
1.4732,136.14999999999998,1,26.3,0.6
1.4329,88.14999999999999,3,9.23,0.0
1.3496000000000001,116.15999999999998,3,26.3,0.0
3.3001000000000023,186.295,8,26.3,0.0
-0.2108000000000001,60.05200000000001,1,26.3,0.0
0.5899999999999996,184.147,1,86.99000000000001,0.46153846153846156
1.7397,130.18699999999998,4,26.3,0.0
-0.9205000000000001,46.073,0,38.05,0.0
4.080300000000003,214.34899999999996,10,26.3,0.0
0.8681999999999999,137.138,1,39.19,0.6
2.910000000000001,172.268,7,26.3,0.0
2.5199000000000007,158.24099999999999,6,26.3,0.0
1.3496000000000001,116.15999999999998,3,26.3,0.0
0.5694,88.106,1,26.3,0.0
1.0428,74.12299999999999,2,9.23,0.0
1.4313,88.14999999999999,0,9.23,0.0
2.5866000000000007,98.18900000000001,0,0.0,0.0
2.1965000000000003,84.162,0,0.0,0.0
3.767700000000003,268.36,3,32.34,0.6
1.1788,152.149,1,46.53,0.5454545454545454
4.840100000000005,344.4950000000001,1,43.370000000000005,0.0
0.74091,142.18300000000002,0,48.65,0.6666666666666666
3.1641200000000014,283.7989999999999,6,29.54,0.3157894736842105
2.7141199999999994,365.8420000000001,2,92.5,0.5
1.4048,151.165,1,38.33,0.5454545454545454
2.4421,228.67899999999997,2,41.57,0.4
0.09201999999999994,171.15599999999998,3,81.19,0.4166666666666667
0.3714999999999997,214.29399999999998,1,73.8,0.42857142857142855
0.09201999999999994,171.15599999999998,3,81.19,0.4166666666666667
2.5882000000000005,175.0,0,0.0,0.75
-0.1303000000000003,209.25299999999996,1,95.10999999999999,0.4
6.222999999999999,545.5460000000002,0,0.0,0.0
1.5772199999999998,107.156,0,26.02,0.75
1.177,138.126,1,69.16,0.6
1.3003999999999998,139.10999999999999,1,63.37,0.6
1.90322,137.138,1,43.14,0.6
2.365100000000001,214.652,2,41.57,0.42857142857142855
-2.884799999999998,446.40500000000003,6,184.6,0.1935483870967742
2.4335000000000004,198.653,1,32.34,0.46153846153846156
1.9879999999999995,302.23800000000006,1,131.35999999999999,0.7272727272727273
2.30344,106.16799999999999,0,0.0,0.75
2.532800000000001,149.237,3,3.24,0.5454545454545454
0.0944999999999998,87.12199999999999,0,20.310000000000002,0.0
1.7526,121.18299999999995,1,3.24,0.6666666666666666
3.651200000000001,380.784,5,44.760000000000005,0.0
3.475500000000002,271.36,5,29.540000000000003,0.5
5.146200000000003,228.29399999999998,0,0.0,1.0
2.839800000000001,128.17399999999995,0,0.0,1.0
4.257200000000004,275.179,4,32.34,0.35294117647058826
2.6714000000000016,154.253,4,20.23,0.0
2.1184,121.18299999999995,2,12.03,0.6666666666666666
2.6512200000000004,266.30400000000003,1,58.120000000000005,0.6
3.8595000000000006,327.1230000000001,3,92.47,0.5714285714285714
0.18050000000000016,122.12699999999997,1,55.980000000000004,0.6666666666666666
2.1756,346.33900000000017,4,107.77,0.24
0.9959,156.09699999999998,2,88.87,0.45454545454545453
2.4086000000000007,295.29800000000006,2,75.81,0.5454545454545454
0.5808999999999999,214.20600000000002,2,88.37,0.35714285714285715
2.9502000000000006,322.243,5,115.54000000000002,0.2727272727272727
3.5617,230.909,0,12.89,0.5454545454545454
2.3842999999999996,281.271,2,84.6,0.5714285714285714
1.5948,123.11099999999996,1,43.14,0.6666666666666666
0.2829999999999999,75.067,1,43.14,0.0
4.693900000000003,284.09799999999996,3,52.37,0.6666666666666666
0.07349999999999995,238.15899999999996,3,118.04999999999998,0.29411764705882354
-1.0200999999999996,227.08499999999998,8,157.11,0.0
-0.10710000000000008,61.040000000000006,0,43.14,0.0
1.7283,107.15599999999998,1,12.03,0.75
3.7569000000000026,128.259,6,0.0,0.0
4.289400000000002,511.5810000000002,5,92.18,0.6153846153846154
2.0822999999999996,222.33199999999994,1,32.34,0.0
4.0633000000000035,340.4630000000001,1,43.370000000000005,0.0
2.607400000000001,314.42500000000007,0,57.53,0.0
2.9464000000000006,303.67100000000005,2,46.92,0.6
5.929000000000003,320.04600000000005,3,0.0,0.6666666666666666
0.9743999999999999,109.12799999999999,0,46.25,0.75
1.9222,127.574,0,26.02,0.75
3.1025,191.45499999999998,0,0.0,0.75
2.9446000000000003,238.45499999999998,0,0.0,0.75
2.2481999999999998,157.55599999999998,1,43.14,0.6
3.3668000000000022,114.232,5,0.0,0.0
0.10160000000000013,89.09400000000001,1,52.32,0.0
2.5882000000000005,175.0,0,0.0,0.75
0.49110000000000004,137.13799999999998,1,63.32000000000001,0.6
1.4008,124.13899999999997,1,29.46,0.6666666666666666
1.177,138.126,1,69.16,0.6
1.6033999999999997,153.13699999999997,2,52.37,0.5454545454545454
1.3004000000000002,139.10999999999999,1,63.37,0.6
1.9032200000000001,137.138,1,43.14,0.6
1.7768000000000002,346.3650000000001,8,149.67999999999998,0.2608695652173913
3.3103000000000025,244.28999999999994,3,39.44,0.5555555555555556
1.57722,107.156,0,26.02,0.75
4.217000000000003,345.22600000000017,3,57.26,0.5
0.10709999999999997,219.266,1,70.99999999999999,0.0
2.4478999999999997,286.718,1,61.690000000000005,0.6
1.3016,267.306,2,72.47,0.3333333333333333
2.30344,106.16799999999999,0,0.0,0.75
3.493400000000002,324.38000000000005,5,60.85000000000001,0.5
2.518,184.242,1,52.04,0.8571428571428571
5.929000000000003,320.04600000000005,3,0.0,0.6666666666666666
6.187900000000003,318.0300000000001,2,0.0,0.6666666666666666
0.9743999999999999,109.12799999999999,0,46.25,0.75
-1.6476000000000002,114.05999999999999,0,75.27,0.0
3.2711000000000023,291.26500000000004,7,70.83000000000001,0.3333333333333333
2.518,184.242,1,52.04,0.8571428571428571
2.4074999999999998,214.06199999999998,1,29.1,0.5454545454545454
3.053700000000001,282.90599999999995,0,0.0,0.75
2.2984,169.611,1,29.1,0.5454545454545454
1.9222,127.574,0,26.02,0.75
3.102500000000001,191.45499999999998,0,0.0,0.75
2.944600000000001,238.45499999999998,0,0.0,0.75
2.2482000000000006,157.55599999999998,1,43.14,0.6
1.7006199999999998,108.13999999999999,0,20.23,0.75
3.3716000000000026,203.35099999999997,6,20.310000000000002,0.0
5.316700000000004,328.84299999999996,4,32.34,0.5217391304347826
4.9536,250.339,0,0.0,0.5454545454545454
3.1603000000000003,202.29500000000002,0,0.0,0.0
4.6592,266.33799999999997,0,20.23,0.5
3.2287000000000017,148.249,0,0.0,0.5454545454545454
2.1965000000000003,72.151,2,0.0,0.0
1.1849999999999992,226.27599999999995,4,75.27000000000001,0.0
1.7397,130.18699999999998,4,26.3,0.0
1.7397,130.18699999999998,4,26.3,0.0
3.4193000000000024,148.249,4,0.0,0.5454545454545454
3.7569000000000026,140.26999999999998,4,0.0,0.0
3.0893200000000016,379.38100000000003,4,80.31,0.5
6.113300000000004,391.2940000000001,6,35.53,0.46153846153846156
5.737200000000003,252.31599999999997,0,0.0,1.0
1.7840999999999998,153.156,1,29.1,0.5454545454545454
2.0437,179.219,3,38.33,0.46153846153846156
3.993000000000002,178.23399999999998,0,0.0,1.0
3.388000000000001,179.22199999999998,0,12.89,1.0
2.0853,122.16699999999996,2,9.23,0.6666666666666666
3.784220000000002,300.314,3,76.66,0.5454545454545454
0.7003999999999997,232.239,2,75.27000000000001,0.35294117647058826
1.3922,94.11299999999999,0,20.23,0.8571428571428571
3.560100000000002,318.32800000000003,2,66.76,0.75
5.760500000000005,350.4580000000001,6,35.53,0.46153846153846156
3.7878000000000025,308.38100000000003,5,40.620000000000005,0.5217391304347826
0.9722000000000002,108.14399999999998,1,38.05,0.75
1.1789,108.13999999999997,1,20.23,0.75
1.3421,152.22199999999998,1,38.05,0.6
1.7695999999999998,252.27300000000002,2,58.2,0.631578947368421
3.727700000000003,260.38599999999997,8,18.46,0.0
4.236100000000003,367.8160000000001,7,53.6,0.42857142857142855
3.2283800000000014,298.304,7,63.839999999999996,0.3157894736842105
0.0011999999999999234,149.149,0,46.17,0.0
0.5702,147.13299999999998,0,46.17,0.5454545454545454
1.4299600000000001,128.13399999999996,0,47.58,0.6
1.3505999999999998,151.165,1,49.33,0.5454545454545454
1.2047,122.12299999999998,1,37.3,0.6666666666666666
6.299400000000004,278.354,0,0.0,1.0
2.997200000000001,285.343,3,38.77,0.2857142857142857
1.2278,150.13299999999998,1,35.53,0.5454545454545454
4.198300000000004,353.4900000000001,9,38.77,0.0
1.2198399999999998,238.29099999999997,2,58.56000000000001,0.35294117647058826
1.5810000000000002,331.353,2,99.60000000000001,0.5217391304347826
1.5076999999999998,136.14999999999998,2,26.3,0.6
1.5772199999999998,107.156,0,26.02,0.75
1.177,138.126,1,69.16,0.6
1.6033999999999997,153.13699999999997,2,52.37,0.5454545454545454
1.3003999999999998,139.10999999999999,1,63.37,0.6
1.90322,137.138,1,43.14,0.6
3.0592000000000015,170.211,1,20.23,0.9230769230769231
3.8792000000000026,288.43100000000004,0,37.3,0.0
1.5575999999999999,360.4500000000002,2,94.83,0.0
2.1284,402.48700000000014,3,100.90000000000002,0.0
4.515300000000004,316.48500000000007,1,37.3,0.0
0.5378999999999994,218.256,2,58.2,0.375
0.40479999999999994,198.22199999999998,2,75.27000000000001,0.0
3.2829000000000024,284.142,1,37.38,0.3333333333333333
4.723500000000005,314.46900000000005,1,34.14,0.0
1.5208,225.296,5,71.96000000000001,0.375
2.2340999999999998,241.364,5,62.730000000000004,0.375
2.666800000000001,211.69200000000004,3,20.310000000000002,0.42857142857142855
1.4163,44.096999999999994,0,0.0,0.0
3.3419000000000016,218.08299999999997,2,29.1,0.46153846153846156
2.1655999999999995,229.71500000000003,4,62.730000000000004,0.4
2.3388,281.314,7,56.790000000000006,0.0
3.653400000000003,342.2260000000001,5,49.17,0.5
0.5952999999999999,58.08,1,17.07,0.0
0.91998,55.07999999999999,0,23.79,0.0
2.192,209.24499999999998,3,47.56,0.4
0.9595,102.13299999999998,2,26.3,0.0
0.9595,102.13299999999998,2,26.3,0.0
0.5694,88.10599999999998,3,26.3,0.0
1.3496000000000001,116.15999999999998,3,26.3,0.0
2.639100000000001,120.19499999999995,2,0.0,0.6666666666666666
2.976700000000002,112.21600000000001,2,0.0,0.0
1.1923000000000001,42.080999999999996,0,0.0,0.0
1.8214000000000001,102.17699999999998,3,9.23,0.0
0.6395,40.065000000000005,0,0.0,0.0
2.689700000000001,150.22099999999998,0,20.23,0.5454545454545454
0.41979999999999984,132.12599999999998,0,51.56,1.0
5.0206000000000035,230.31,2,0.0,1.0
0.6424200000000001,171.22099999999998,1,60.16,0.5454545454545454
2.30344,106.16799999999999,0,0.0,0.75
2.709500000000001,217.26800000000003,2,38.33,0.375
-0.4245000000000001,123.11499999999998,1,68.87,0.6666666666666666
1.4681,221.647,1,60.91,0.8
4.584000000000002,202.25599999999997,0,0.0,1.0
0.4765999999999999,80.08999999999999,0,25.78,1.0
1.0816,79.10199999999998,0,12.89,1.0
0.4765999999999999,80.08999999999999,0,25.78,1.0
2.2411200000000004,245.282,2,47.36000000000001,0.6111111111111112
0.8788,289.7440000000001,2,101.28999999999999,0.3333333333333333
2.2348,129.16199999999998,0,12.89,1.0
2.8260000000000005,332.57000000000005,3,63.24,0.3
4.8618,295.336,1,43.14,0.42857142857142855
-7.571399999999989,504.43800000000005,8,268.67999999999995,0.0
1.4951999999999999,262.30899999999997,2,75.27000000000001,0.0
2.2245999999999997,254.29299999999998,1,49.330000000000005,0.631578947368421
0.13429999999999997,133.197,0,29.1,0.0
-1.7235599999999989,376.36900000000014,5,161.56,0.5185185185185185
1.8356,179.21899999999997,3,52.32,0.46153846153846156
4.542900000000002,321.549,4,27.69,0.375
3.7033000000000023,394.42300000000023,3,63.22,0.41379310344827586
2.880000000000001,330.17100000000005,2,69.72,0.2857142857142857
2.4639000000000006,226.235,0,42.43,0.7058823529411765
2.9595200000000013,254.28900000000002,0,55.56,0.631578947368421
2.878000000000001,288.73800000000006,1,49.330000000000005,0.6
3.5275200000000018,322.29,1,58.120000000000005,0.5217391304347826
2.817140000000001,268.32,1,58.120000000000005,0.6
2.759900000000001,270.361,1,32.260000000000005,0.631578947368421
3.3649000000000022,269.373,1,19.37,0.631578947368421
3.4346000000000023,252.31699999999995,1,23.55,0.631578947368421
2.614700000000001,268.32,2,49.330000000000005,0.6
3.2071000000000023,255.29199999999997,2,20.310000000000002,0.631578947368421
3.1797200000000014,296.374,2,48.47,0.5454545454545454
3.122320000000001,283.331,2,54.46,0.5714285714285714
3.458700000000001,273.723,1,45.230000000000004,0.631578947368421
2.35452,255.277,0,68.45,0.631578947368421
2.829600000000001,253.30499999999995,1,36.44,0.631578947368421
1.6287999999999996,313.36100000000005,4,81.59000000000002,0.5217391304347826
3.2071000000000023,255.29199999999997,2,20.310000000000002,0.631578947368421
3.4590000000000023,239.274,1,29.54,0.6666666666666666
-1.6424000000000003,286.28,4,119.61000000000001,0.3
0.49110000000000004,137.13799999999998,1,63.32000000000001,0.6
2.6445,213.23600000000002,2,49.33,0.75
2.419600000000001,246.30599999999995,0,43.370000000000005,0.0
1.3510999999999993,238.28699999999995,5,75.27000000000001,0.0
3.386800000000001,232.32700000000003,2,41.13,0.35294117647058826
1.3885999999999998,201.661,4,62.730000000000004,0.46153846153846156
